product_id,video_url,content_url,video_title,parent_title,aspects
B097MRF61G,https://www.amazon.com/vdp/e99280e9af144d98bf8452a85e18dad4?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6fc94f65-eaef-5468-88ff-224dbe2fe0fc/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Wagan 6 Quart 12V Thermoelectric Cooler/Warmer,"TBVECHI 6L Car Fridge, Portable Cooler with Compressor Vehicle Car Truck RV Boat Refrigerator Freezer for Driving, Camping, Travel, Fishing, 12V 38W DC Outdoor (6L)","{'Installation Type': 'Freestanding', 'Color': '6L', 'Brand': 'TBVECHI', 'Finish Type': 'Matte'}"
B097MRF61G,https://www.amazon.com/vdp/b67cf43dbbf240739eac55085360f7ad?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/418f655e-0d5e-5844-a830-c38cf1380dde/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Wagan Thermo-Electric Fridge/Warmer,"TBVECHI 6L Car Fridge, Portable Cooler with Compressor Vehicle Car Truck RV Boat Refrigerator Freezer for Driving, Camping, Travel, Fishing, 12V 38W DC Outdoor (6L)","{'Installation Type': 'Freestanding', 'Color': '6L', 'Brand': 'TBVECHI', 'Finish Type': 'Matte'}"
B00L1JBLIO,https://www.amazon.com/vdp/97dc07313cfa465ab0ae6db0c9c985bb?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ddf07da1-b11f-53e5-8369-a9a19365dc2d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Ariston Mini Tank Overview ,Eccotemp EM-4.0 Electric 4.0-Gallon Mini Tank Water Heater,"{'Brand': 'Eccotemp', 'Color': 'White', 'Mounting Type': 'Wall'}"
B019GGX3NO,https://www.amazon.com/vdp/0bec0d0efb1a49a686115f41f42b0eee?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/070c44d7-6ada-5844-96d6-7a8c0ff421aa/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vepagoo lift support,Qty(2) BOXI 4597 Rear Hatch Tailgate Liftgate Lift Supports Gas Shocks Struts Fit for Scion tC 2005 2006 2007 2008 2009 2010 Coupe 2-Door Hatch | OE# SG329031 SG329037 689500W262 689500W260 68960ow251,"{'Brand': 'BOXI', 'Color': 'Black', 'Auto Part Position': 'Rear', 'Country of Origin': 'China'}"
B019GGX3NO,https://www.amazon.com/vdp/45cf1697a42f4a8f8603926b07852ed7?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/b4207842-00cc-54fb-883f-ad4f5ad647b1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"ARANA Lift Support Replacement, Exact fit original equipment design ensures easy installation",Qty(2) BOXI 4597 Rear Hatch Tailgate Liftgate Lift Supports Gas Shocks Struts Fit for Scion tC 2005 2006 2007 2008 2009 2010 Coupe 2-Door Hatch | OE# SG329031 SG329037 689500W262 689500W260 68960ow251,"{'Brand': 'BOXI', 'Color': 'Black', 'Auto Part Position': 'Rear', 'Country of Origin': 'China'}"
B0B38TGQK3,https://www.amazon.com/vdp/b7f4e300c8534b6e952f438cafeb20b2?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/1b3edb3a-3294-57eb-b9fb-43c05b674d75/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Rugged Ridge 17212.13 Elite Antenna Base, Black (07-17 Jeep Wrangler JK), 1 Pack",ZGAUTO ABS Radio Antenna Base Cover for Jeep Wrangler 2007-2022 JK JKU JL JLU Gladiator JT，ABS Black,"{'Country of Origin': 'China', 'Brand': 'OMU', 'Color': 'Black'}"
B0023SMJL0,https://www.amazon.com/vdp/5d2953ab8ba84bbca9c688d22d8fdf2d?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/739a187e-e7f7-5342-b042-113af6bcbd0a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Roll over image to zoom in Robinair LD7 Refrigerant Leak Detector,Fieldpiece Heated Diode Refrigerant Leak Detector - SRL8,"{'Brand': 'Fieldpiece', 'Power Source': 'Battery Powered'}"
B0023SMJL0,https://www.amazon.com/vdp/990acb655e1444c1baac3eb0f9445260?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/90d42e0d-08ea-5141-90ff-7c4d56486067/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Inficon Refrigerant Leak Detector,Fieldpiece Heated Diode Refrigerant Leak Detector - SRL8,"{'Brand': 'Fieldpiece', 'Power Source': 'Battery Powered'}"
B09QZ6584Q,https://www.amazon.com/vdp/f729d52ac3d04fd1a3ed6e26f82e0320?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d24f7969-6a5a-51cf-87c1-d0c4ba999fe1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Castrol GTX Motor Oil,"Castrol GTX Classic 20W-50 Conventional Motor Oil, 5 Quart Jug","{'Country of Origin': 'USA', 'Color': 'Amber', 'Brand': 'Castrol'}"
B017TOVIVO,https://www.amazon.com/vdp/cd657c60c3f0465cbd7a85b00d77b124?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/0555c288-5346-51c4-90a8-a0eba3845bef/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Get Streak Free Windows and Mirrors the Easy Way!,"Zwipes Microfiber Glass Mirror and Window Cleaning and Polishing Cloth | Dual-Sided | 2 Pack, Blue","{'Brand': 'Zwipes', 'Material': 'Microfiber', 'Pattern': 'Solid', 'Country of Origin': 'China'}"
B0C48HT7HL,https://www.amazon.com/vdp/9891d8c7e3d14596ac82f40087a5355f?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e9181462-6bf1-5abc-8482-7a8833dc8caa/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Amazon Cabin Filter Buying Guide,"K&N Cabin Air Filter: Premium, Washable, Clean Airflow to your Cabin Air Filter Replacement: Designed For Select 2007-2017 CHEVROLET/GMC/BUICK/SATURN (Traverse, Acadia, Enclave, Outlook), VF1012","{'Country of Origin': 'USA', 'Material': 'Polyurethane', 'Brand': 'K&N'}"
B0BQHSQLR9,https://www.amazon.com/vdp/5ec97f43de534e8eb466e79e197bcbd0?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/a409b44a-82c3-55be-a90f-654632df94bb/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Raider Brand Video,"Helmet Bag,Helmet Storage Bag,Motorcycle MX Helmet Bag with Silver Piping, Zipper, Carry Handle and Cashmere Lining","{'Color': 'Black', 'Material': 'Polyester', 'Sport Type': 'Motorcycling', 'Brand': 'RuiHiSong'}"
B076GNS8RR,https://www.amazon.com/vdp/2904061715d04209bd8850c1a29058f6?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6917c421-1269-5d12-82cc-a49e6447395d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Vixen Air 3/8"" NPT Air Suspension High Flow Air Valve 250 PSI with 3/8"" Flow Control Valve VXF4038M","Vixen Air 3/8"" NPT Air Ride Suspension High Flow Electric Air Valve (Solenoid) 250 PSI with One 3/8"" Flow/Dump Control Valve VXF4038M","{'Country of Origin': 'China', 'Material': 'Brass', 'Brand': 'Vixen Air', 'Inlet Connection Type': 'National Pipe Tapered'}"
B0C96SPM63,https://www.amazon.com/vdp/1a9da901aa26409e9a3c8142bf9c71cf?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/0db6e065-0b10-575c-b0ff-3302a308ab70/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How To Make A Beginner Into A Pro Detailer! ,"Chemical Guys MIC_1995 Woolly Mammoth Microfiber Dryer Towel, 25"" x 36"", Gray","{'Color': 'Grey', 'Brand': 'Chemical Guys', 'Material': 'Microfiber', 'Pattern': 'Solid', 'Shape': 'Rectangular', 'Fabric Type': 'Microfiber', 'Package Type': 'Standard Packaging'}"
B0C96SPM63,https://www.amazon.com/vdp/af8a0a1e2a8547d8803827809976cabf?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/97b2be52-7101-50db-bd26-4f00499c7add/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How To Wash A Furious Beast ,"Chemical Guys MIC_1995 Woolly Mammoth Microfiber Dryer Towel, 25"" x 36"", Gray","{'Color': 'Grey', 'Brand': 'Chemical Guys', 'Material': 'Microfiber', 'Pattern': 'Solid', 'Shape': 'Rectangular', 'Fabric Type': 'Microfiber', 'Package Type': 'Standard Packaging'}"
B0BZ8V74WF,https://www.amazon.com/vdp/2009a20fdf484a4499a3604ed7fc2a7a?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/0a4c1c55-c11c-5905-b7de-f699913d382c/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,High Road Heavy-Duty Expandable Car Clothes Hanger Bar,"VaygWay Expandable Car Clothes Hanger Bar- Heavy Duty Hanger Metal Storage Suit Rod-Car Hanging Closet Organizer Rack Expandable to 62"" (2 Pk Black Expandable Car Clothes Hanger Bar)","{'Brand': 'VaygWay', 'Finish Type': 'Metal', 'Country of Origin': 'China'}"
B0B63QJ1T9,https://www.amazon.com/vdp/eac90b7de1244bd4a3d9b99331fc4cff?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cab08029-2bc3-5caa-9fef-c41457de2e8b/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Krylon K02748007 Fusion All-in-One Spray Paint, Sangria","Rust-Oleum 363516 Automotive Custom Chrome Spray Paint, 10 oz, Bronze","{'Brand': 'Rust-Oleum', 'Color': 'Bronze', 'Finish Type': 'Metallic', 'Paint Type': 'Spray', 'Item Form': 'Aerosol', 'Country of Origin': 'USA'}"
B0B63QJ1T9,https://www.amazon.com/vdp/060074660372422d8cafdd411b860e3b?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/9992b798-fbb8-592b-be20-4ca4512ad4d9/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Dupli-Color (EHWP10207-6 PK Graphite Wheel Coating - 11 oz. Aerosol, (Case of 6)","Rust-Oleum 363516 Automotive Custom Chrome Spray Paint, 10 oz, Bronze","{'Brand': 'Rust-Oleum', 'Color': 'Bronze', 'Finish Type': 'Metallic', 'Paint Type': 'Spray', 'Item Form': 'Aerosol', 'Country of Origin': 'USA'}"
B08H2HFMSQ,https://www.amazon.com/vdp/1b57cbf7013b461cb648d457c6b68a58?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/f29df89e-bf08-575d-9619-1ea06687dca4/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Modz Flip4 Installation How-To Video,Mach3 Club Car DS (00.5-Up Models) Golf Cart Rear Flip Seat Kit,"{'Brand': 'GTW', 'Color': 'Buff'}"
B073W69KY3,https://www.amazon.com/vdp/4fd13a38c0b2476db4aebf7e3a4cef82?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/6f4f2516-d0eb-5e0b-9319-9412f3862e60/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,worm gear hose clamp,Ronteix Flexible Worm Gear Hose Clamp Full 304 Stainless Steel (91-114mm),"{'Material': 'Stainless Steel', 'Brand': 'RONTEIX'}"
B007G2KIV6,https://www.amazon.com/vdp/2d0f608e40384ce48f26b3936cb2e53e?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7405ff75-af5d-5cd1-8d8e-e42bcce164e9/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Camco Large Reversible Outdoor Patio Mat - Mold and Mildew Resistant, Easy to Clean, Perfect for...",Camco 8'X20' OUTDOOR MAT - BURG,"{'Brand': 'Camco', 'Material': 'fabric', 'Color': 'Burgundy Botanical', 'Pattern': 'Solid', 'Shape': 'Rectangular'}"
B005H9Y7FI,https://www.amazon.com/vdp/f85f4c4676b4478883eac3aa2c1228f1?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/b9733110-189b-5d3d-91b3-a047f3f37532/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,How To Use Pit Posse Safety Wire,Pit Posse PP2766 Stainless Steel Twist Safety Lock Grip Wire .032 100 FT - Good for Motorcycle/Dirt Bike Grips - Automotive Wire,"{'Material': 'Stainless Steel', 'Item Form': 'Coil', 'Brand': 'Pit Posse', 'Finish Type': 'Polished'}"
B01N3JU4LS,https://www.amazon.com/vdp/5f0e2f32ffd64530b0c6dd576df0a59f?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/fed6c380-e4c2-545d-bec2-0eae4789a816/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Five Stars,DreamerGO Cool Graffiti Stickers 100 Pieces Various Car Motorcycle Bicycle Skateboard Laptop Luggage Vinyl Sticker Graffiti Laptop Luggage Decals Bumper Stickers,"{'Brand': 'NERMULL', 'Color': 'Style E', 'Room Type': 'Bedroom', 'Pattern': 'Cartoon'}"
B0BT8NB5Y9,https://www.amazon.com/vdp/a675b70ea2dc4588bb5e87ac06f76a7a?ref=dp_vse_rvc_8,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/634a54f0-c441-51ae-8b7b-cf0ebefaccaa/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Stoner Car Care 91154 Tarminator Bug, Tar, Sap, and Grease Remover - 10-Ounce","Torque Detail Sap Attack 8oz - Removes Tree Sap, Tar, Gum, Sticker Residue & Asphalt - Sap, Tar, Adhesive, Sticker Remover For Cars","{'Brand': 'Torque Detail', 'Item Form': 'Liquid', 'Country of Origin': 'USA'}"
B00CYLLANE,https://www.amazon.com/vdp/d6b36d4cadca4255ba305a2c4a5cec16?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/bfab3e8b-6e19-5cea-b608-5e44ca24b39f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Performance Tool W88995 Portable Plastic Utility Tool Supply Caddy with Magnetic Parts Tray,"Teng Tools Lightweight Plastic And Aluminium Top Box Tool Carrying Tote Tray -TCA05, Red","{'Country of Origin': 'Taiwan', 'Color': 'Red', 'Material': 'Plastic', 'Power Source': 'Hand Powered', 'Brand': 'Teng Tools'}"
B014IGEV4C,https://www.amazon.com/vdp/0da3b8e8ba8343bf99e52bf3fc4e9e21?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/16fa9fe1-93fc-5481-83fd-5b6aca3fddd0/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,ILM Motorcycle Gloves Alloy Steel Hard Knuckle,Joe Rocket Supermoto Mens Street Motorcycle Leather Gloves - Black/Hi-Viz,"{'Brand': 'Joe Rocket', 'Material': 'Leather', 'Color': 'Black/Hi-viz', 'Hand Orientation': 'Ambidextrous', 'Closure Type': 'Hook'}"
B07WQSXN9T,https://www.amazon.com/vdp/cca0df0fba9a4c31bec3afeba6fd6aa2?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/e2227ea8-713f-5942-a706-513b763dee36/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vehicle OCD - Toyota Tacoma center console tray (2005-2015),"Vehicle OCD - Center Console Divider, Tray, and Glove Box Organizer for Toyota Tacoma (2005-2015) - Made in USA","{'Country of Origin': 'USA', 'Color': 'Black', 'Material': 'Plastic', 'Brand': 'Vehicle OCD', 'Package Type': 'Standard Packaging'}"
B07WQSXN9T,https://www.amazon.com/vdp/8c90d483feda4c3ebe65f0ade82f4f25?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cae7adb3-3164-5ccf-8270-359a18a92388/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vehicle OCD - Toyota Tacoma glove box organizer (2016-2021),"Vehicle OCD - Center Console Divider, Tray, and Glove Box Organizer for Toyota Tacoma (2005-2015) - Made in USA","{'Country of Origin': 'USA', 'Color': 'Black', 'Material': 'Plastic', 'Brand': 'Vehicle OCD', 'Package Type': 'Standard Packaging'}"
B07WQSXN9T,https://www.amazon.com/vdp/f6cadc76b2314e17aa4ca61f92500822?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/9318b3c3-f356-5578-a1f3-3fccb8f0fcb1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Vehicle OCD - Toyota Tacoma center console organizer (2016+),"Vehicle OCD - Center Console Divider, Tray, and Glove Box Organizer for Toyota Tacoma (2005-2015) - Made in USA","{'Country of Origin': 'USA', 'Color': 'Black', 'Material': 'Plastic', 'Brand': 'Vehicle OCD', 'Package Type': 'Standard Packaging'}"
B08H5N1XPW,https://www.amazon.com/vdp/23c1525ac09244cb829b9086f5a07579?ref=dp_vse_rvc_4,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/8db39ba6-2f1c-5f95-a050-cbc1c8e494bc/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,OEMTOOLS 22389 Pro Magnetic Socket Tray,"Socket Organizer 80PCS Premium Quality Socket Holders Heavy Duty Socket Rail Drive Socket Clip Rail Holder 1/4-Inch, 3/8-Inch, 1/2-Inch","{'Color': 'Red', 'Brand': 'Halevin'}"
B019GBPDBY,https://www.amazon.com/vdp/7f9e0df1d99b42dcb3b82aeed06283f3?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/d6ab88bd-aeb0-53e1-855e-0d6e75276ca2/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Maxpow Lift Supports,Qty(2) BOXI Hatchback Gas Charged Lift Supports Struts Shocks Spring Dampers for Acura RSX 2002 2003 2004 2005 2006 / for Honda RSX 2002 2003 2004 Hatchback | Replaces 6145 04741S6M000,"{'Brand': 'BOXI', 'Color': 'Black', 'Auto Part Position': 'Front', 'Country of Origin': 'China'}"
B0C2GST636,https://www.amazon.com/vdp/567329fb65564ed4bd542a3db6e44fb7?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/c81557c0-2ced-56b0-967b-03f575520e07/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Carbage Can Premium Car Trash Can w/ Floor Mat Clip and Bag Securement Band,"JESTOP Small Car Trash Can, Foldable Car Trash Bag with Lid, Car Organizer Storage Bag, Automotive Interior Accessories Car Garbage Can with 2 Hooks and 40 Black Garbags","{'Brand': 'JESTOP', 'Color': 'Black', 'Opening Mechanism': 'Manual-Lift', 'Room Type': 'Office', 'Shape': 'Rectangular'}"
B01E6JS0KM,https://www.amazon.com/vdp/1f47d63a4ec447639e4b78d94748040c?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ce07efd0-6134-51d6-9e30-4089fb4a12de/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"3M Super Weatherstrip and Gasket Adhesive, 08581, 2 fl oz Tube, Black",Permatex 81844 Professional Strength Permanent Rearview Mirror Adhesive Glue,"{'Brand': 'Permatex', 'Item Form': 'Glue', 'Color': 'Multicolor'}"
B00KJGPMXA,https://www.amazon.com/vdp/ffe78a704cb340c68d3f55bc3d5c24b7?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/34a57b1a-719c-58b5-85bf-c84fbdecd3aa/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,20S Evo Install,Sena 20S Motorcycle Bluetooth Communication System Mounting Accessory,"{'Brand': 'Sena', 'Connectivity Technology': 'Bluetooth'}"
B004DWUNZS,https://www.amazon.com/vdp/8845f8fd0e5c4b03bfacbc31d1ce5f06?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/b087b9c4-98d3-5775-9b14-46a09ca828f5/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Sierra International IA55009 Z Bracket Gauge for Outboard Temperature Sender,Sierra International Temperature Sender 18-7647 Temperature Sender,"{'Color': 'white', 'Hand Orientation': 'Ambidextrous', 'Brand': 'Sierra'}"
B08ZJQZ5M3,https://www.amazon.com/vdp/e2a4e293d58944aa8ddcf987dc3f990d?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/74369362-cbfe-5486-b368-d55152b266d1/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Smartphone Gravity Holder w/Exact Fit Clip-On Dash Mount For BMW F15 X5 F16 X6,iJDMTOY Smartphone Gravity Holder w/Exact Fit Clip-On Dash Mount Compatible with 2018-2022 Honda Accord (Won't Occupy Air Vent Opening),"{'Brand': 'IJDMTOY', 'Material': 'Aluminum'}"
B07KNFMBZS,https://www.amazon.com/vdp/91aacdee922e47a4bb5b3e8f3c545fc9?ref=dp_vse_rvc_3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/aff7f2ed-9e8c-562b-8062-99ef2c3a207d/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"AMEIQ Seat Back Organizer for Car, Cooler with Cell Phone iPad and Tissue Holder, Backseat Watert...","FrontTech Car Seat Back Organizer, Auto Seat Multi-Pockets Travel Storage Bag, Insulated Car Seat Back Drinks Holder Cooler, Storage Bag Cool Wrap Bottle Bag with Mesh Pockets","{'Color': 'Nipple cover 03-451', 'Brand': 'FrontTech', 'Mounting Type': 'Wall Mount'}"
B089BWZ3PX,https://www.amazon.com/vdp/776025eda1144df0a7d39c6ada000501?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/11cd7623-bfc5-54fd-b8fe-4764f7536749/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"Camco Fridge Airator with On/Off Switch - Absorbs Refrigerator Odors and Smells, Space Efficient...",RV Refrigerator Fin Fan,"{'Brand': 'DutchAire', 'Cooling Method': 'Air', 'Material': 'Plastic', 'Country of Origin': 'USA'}"
B00LSP663Q,https://www.amazon.com/vdp/0ce2ba920e4f441193d7df3ca20afa52?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/dd9e95f1-2559-54b1-8806-9ba408f61c30/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Original Pink Box PB1EKIT,"The Original Pink Box PB1EKIT Emergency Roadside Assistance Kit For Vehicles,","{'Material': 'Canvas', 'Measurement System': 'Metric'}"
B0091QLN0U,https://www.amazon.com/vdp/9e6f9623e1bd4af38b063ad00ef2c7fd?ref=dp_vse_rvc_0,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/50788201-2580-59ac-a21d-3b863c68205a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Core Zip Modular Helmet,"Core CR-1 Full Face Street Helmet (Wine, X-Large)","{'Color': 'Wine', 'Shell Type': 'Hard'}"
B001SPZ8EE,https://www.amazon.com/vdp/91b9e26129164527b82f02a9f350945b?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/7586ab14-7797-5510-a5c1-5feb3b5549f9/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Meguiar's G16602 2 oz Air Refresher Summer Breeze,Dakota Odor Bomb Car Odor Eliminator - Vanilla,"{'Scent': 'Vanilla', 'Brand': 'Dakota'}"
B001SPZ8EE,https://www.amazon.com/vdp/bb504134e4574f8989eac6bcdd001d5b?ref=dp_vse_rvc_2,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/0404ad6a-62cb-5c22-be9d-5715d3eda223/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,"MEGUIAR'S G16402 Whole Air Re-Fresher Odor Eliminator Mist, New Car Scent, 1 Pack",Dakota Odor Bomb Car Odor Eliminator - Vanilla,"{'Scent': 'Vanilla', 'Brand': 'Dakota'}"
B07T856NBG,https://www.amazon.com/vdp/cfb01c1ef9f045f58d0b8636dc14c67d?ref=dp_vse_rvc_5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/0c09333f-e030-599e-8328-1d07fbd7f69f/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Fancy Mobility Car Sun Visor Organizer - Auto Accessories Document Holder,Londo Leather Car Visor Organizer,"{'Brand': 'Londo', 'Color': 'Black', 'Closure Type': 'Snap', 'Country of Origin': 'Turkey', 'Mounting Type': 'Insert Mount'}"
B099DGKKZT,https://www.amazon.com/vdp/6d6c426936774417bf30e4ab346b9bf3?ref=dp_vse_rvc_1,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/cc460a8c-dd5b-57a0-a417-0b02dcd1285a/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,4x4 Auto Locking Hub Axle Actuator Front Left or Right,"4-Wheel Drive 4x4 4WD Auto Locking Hub Axle Actuator Replacement Front Right and Left Position on 2004-2015 F150, 2003-2015 Expedition, 2003-2015 Lincoln Navigator 7L1Z3C247A AP1034K","{'Brand': 'Apeixoto', 'Material': 'Iron'}"
B09RQ91C48,https://www.amazon.com/vdp/17e63bef45064da583b5ab333b2d8067?ref=dp_vse_rvc_9,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/c4daa7fb-6ab6-53fb-a34a-734774803575/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4,Durable Hydrophobic Ceramic Paint Protection,"Adam's Advanced Graphene Ceramic Spray Coating (12oz) - 18+ Month Sprayable Graphene Oxide Ceramic Coating for Cars, Boats, RV's & Motorcycle | Adds Extreme Gloss, Depth, Shine & Protection","{'Material': 'Ceramic', 'Brand': ""Adam's Polishes""}"
